provider_id,country_code,provider_name,city_name,account_management_segment,gmv_eur,orders_n,provider_cm_l2_pct_gmv,country_cm_l2_pct_gmv,cm_l2_pp_above_country
159278,ua,Don Chicho,Zhytomyr,Missing AM Segment Trait,2271.474609375,210.0,2.886583006809063,2.3596736654725854,0.5269093413364776
149899,ua,Lucky Beer,Kyiv,Missing AM Segment Trait,2270.0303649902344,145.0,10.492414281874192,2.3596736654725854,8.132740616401605
97304,gh,Frypan Fast Food- Okponglo,Accra,Missing AM Segment Trait,2269.7676696777344,307.0,7.963332329623526,6.9873754934637615,0.9759568361597646
4554,pl,Portofino,Warsaw,Bronze (AM Segment),2267.2774353027344,101.0,10.854299889364098,-1.4585502706946094,12.312850160058707
11966,pl,Viet's Baguette - Puławska,Warsaw,Silver (AM Segment),2266.8731231689453,132.0,10.203950010109262,-1.4585502706946094,11.66250028080387
133736,ro,Pizzeria Di Stefano,Piatra Neamt,Missing AM Segment Trait,2265.9813537597656,89.0,2.840275033451433,-0.9512177725905627,3.7914928060419957
57924,gh,Neenee Cottage,Accra,Missing AM Segment Trait,2262.8880615234375,276.0,16.528727942305736,6.9873754934637615,9.541352448841973
43444,ua,Майоран,Lviv,Silver (AM Segment),2262.3624114990234,175.0,11.399313490116624,2.3596736654725854,9.039639824644038
120766,ua,TIME Bar,Kyiv,Missing AM Segment Trait,2262.296661376953,137.0,15.98680192387154,2.3596736654725854,13.627128258398955
63407,gh,Deli Locals,Accra,Missing AM Segment Trait,2262.2235717773438,173.0,13.618243361646044,6.9873754934637615,6.630867868182283
47540,ua,Kitchen Polly пр. Голосіївський,Kyiv,Silver (AM Segment),2259.528968811035,112.0,17.647655237541233,2.3596736654725854,15.287981572068649
53043,pl,SteakHouse,Warsaw,Bronze (AM Segment),2257.144660949707,59.0,20.043267674212878,-1.4585502706946094,21.501817944907486
130718,ua,Blanka Bakery,Dnipro,Missing AM Segment Trait,2253.987335205078,143.0,15.505402941458847,2.3596736654725854,13.145729275986263
78512,ua,Mangal Döner,Kyiv,Missing AM Segment Trait,2253.7914276123047,159.0,10.921894229169428,2.3596736654725854,8.562220563696844
81882,ua,ISHI SUSHI Єлизавети Чавдар,Kyiv,Missing AM Segment Trait,2251.9522972106934,0.0,6.564012178048844,2.3596736654725854,4.204338512576259
145694,gh,Chilli Grills Restaurant,Accra,Missing AM Segment Trait,2249.197235107422,219.0,12.676358393114297,6.9873754934637615,5.688982899650536
178030,ro,Burgers La Stan,Bucharest,Missing AM Segment Trait,2248.262985229492,67.0,1.4533630875060521,-0.9512177725905627,2.404580860096615
128388,gh,ChopLife,Accra,Missing AM Segment Trait,2247.7676696777344,171.0,17.077203696332234,6.9873754934637615,10.089828202868471
119261,ua,Sky Food Валентинівська,Kharkiv,Missing AM Segment Trait,2245.2532348632812,150.0,15.979217216040274,2.3596736654725854,13.619543550567688
158091,sk,Plna Miska,Bratislava,Missing AM Segment Trait,2243.9500122070312,94.0,3.247054709096062,2.462739688031615,0.7843150210644474
126056,az,SAMRAT Indian Restaurant and Bar,Baku,Missing AM Segment Trait,2242.123115539551,119.0,15.783098726624273,-2.958063917515512,18.741162644139784
69820,gh,Edix Hut Fast Food,Accra,Missing AM Segment Trait,2241.2635498046875,365.0,15.098060606529335,6.9873754934637615,8.110685113065575
171573,lv,Mogo Ledushalles Kafejnīca,Riga,Missing AM Segment Trait,2240.189987182617,106.0,12.545915353692813,8.156274717925752,4.38964063576706
151977,gh,Apex Kitchen & Lounge,Accra,Missing AM Segment Trait,2239.9503631591797,221.0,12.964847085459361,6.9873754934637615,5.9774715919956
122102,gh,Verified Catering Service,Accra,Missing AM Segment Trait,2238.304618835449,235.0,8.598984703281298,6.9873754934637615,1.6116092098175363
90937,gh,Aye's Bites,Accra,Missing AM Segment Trait,2236.82169342041,219.0,15.785961411020867,6.9873754934637615,8.798585917557105
12149,pl,Tutto Pizza,Warsaw,Bronze (AM Segment),2234.9022827148438,107.0,12.49808813009845,-1.4585502706946094,13.956638400793059
6615,pl,Pizzeria na Nowolipkach,Warsaw,Bronze (AM Segment),2229.4603881835938,113.0,13.223124046899049,-1.4585502706946094,14.681674317593657
140677,ro,Street Food Napoli,Resita,Missing AM Segment Trait,2228.653549194336,0.0,6.631767076285861,-0.9512177725905627,7.582984848876424
114409,gh,Guvnor Foods - Boundary Road,Accra,Missing AM Segment Trait,2226.1493225097656,197.0,14.642963110986289,6.9873754934637615,7.655587617522527
108034,sk,Pizza Michal Pezinok - delivery by merchant,Pezinok,Missing AM Segment Trait,2222.5300369262695,0.0,8.70595097294783,2.462739688031615,6.243211284916216
174059,ro,Rollin Smoke,Bistrita,Missing AM Segment Trait,2220.6338500976562,0.0,11.233633607468791,-0.9512177725905627,12.184851380059353
103501,pl,Jakby Luksusowo - Muranów,Warsaw,Missing AM Segment Trait,2217.653823852539,132.0,10.534024718734658,-1.4585502706946094,11.992574989429267
188883,cz,Shahi Indian Plzen,Plzen,Missing AM Segment Trait,2216.504608154297,95.0,8.072770862149598,-0.7075057003695413,8.78027656251914
121913,ua,LuLu pizza,Ivano-Frankivsk,Missing AM Segment Trait,2215.1542053222656,122.0,14.940719408777758,2.3596736654725854,12.581045743305172
131536,az,Az Meat Signature,Baku,Missing AM Segment Trait,2213.1319580078125,167.0,-2.3662345371080726,-2.958063917515512,0.5918293804074395
125158,az,DonerStorm,Baku,Missing AM Segment Trait,2212.1458129882812,216.0,3.3877004482656714,-2.958063917515512,6.345764365781184
35934,gh,Chef Solo Fast Food,Accra,Missing AM Segment Trait,2209.194122314453,430.0,13.291403548206969,6.9873754934637615,6.304028054743207
112485,gh,360 Tastes,Accra,Missing AM Segment Trait,2208.068572998047,164.0,20.90221222212884,6.9873754934637615,13.914836728665076
186077,lt,Pas Italą Pizza (Aušros str.),Siauliai,Missing AM Segment Trait,2205.9199829101562,66.0,6.016362695571025,4.9971170150676265,1.0192456805033983
82420,ua,"Міське кафе ""Кохай"" Троїцька",Dnipro,Missing AM Segment Trait,2201.421974182129,103.0,11.743478389234841,2.3596736654725854,9.383804723762257
142501,mt,Sphinx Mellieha,Valletta,Missing AM Segment Trait,2197.5100021362305,117.0,17.37970455098447,8.63787374378787,8.741830807196601
9652,ua,BAO,Kyiv,Bronze (AM Segment),2191.7386932373047,61.0,16.917679711954904,2.3596736654725854,14.558006046482319
32024,ke,Tamu Tamu Dishes Woodvale Groove,Nairobi,Silver (AM Segment),2190.0200805664062,393.0,14.072094180479414,-0.20573426782701867,14.277828448306433
187415,gh,RJ's Bistro,Accra,Missing AM Segment Trait,2189.470260620117,268.0,7.2364238760104485,6.9873754934637615,0.24904838254668693
39371,gh,Shandy Adepa Noodles,Accra,Missing AM Segment Trait,2189.4409942626953,377.0,10.267503032761702,6.9873754934637615,3.2801275392979408
83053,pl,Gan Bei - Chmielna,Warsaw,Missing AM Segment Trait,2188.6901092529297,46.0,13.199533185053236,-1.4585502706946094,14.658083455747844
97452,pl,Fresh Kebab and Grill,Warsaw,Missing AM Segment Trait,2187.8492889404297,120.0,6.548295395996723,-1.4585502706946094,8.006845666691332
61074,ua,"Пструг, хліб та вино",Lviv,Silver (AM Segment),2187.5306701660156,97.0,16.003680996102105,2.3596736654725854,13.64400733062952
25043,pl,Ukrainian Food - Zwierzyniecka,Krakow,Bronze (AM Segment),2187.073371887207,87.0,1.5719761774060559,-1.4585502706946094,3.030526448100665
139052,ro,Gelateria Gioelia Cluj Napoca,Cluj-Napoca,Missing AM Segment Trait,2186.8038482666016,76.0,10.060573598278978,-0.9512177725905627,11.01179137086954
146405,gh,Hajia So Delicious,Accra,Missing AM Segment Trait,2186.115753173828,345.0,12.041733848432353,6.9873754934637615,5.054358354968591
16379,pl,Indian Summers,Warsaw,Bronze (AM Segment),2185.679344177246,85.0,14.940105588997774,-1.4585502706946094,16.398655859692383
139459,ro,BiaRose,Bucharest,Missing AM Segment Trait,2184.2028999328613,58.0,16.752179910503884,-0.9512177725905627,17.703397683094448
1274,lv,The Urban Cafe,Riga,Bronze (AM Segment),2183.3999938964844,51.0,14.700668681280153,8.156274717925752,6.5443939633544
188278,gh,Two Uncles Restaurant and Takeaway,Accra,Missing AM Segment Trait,2182.9400024414062,252.0,7.443291813257821,6.9873754934637615,0.4559163197940599
6998,lv,Bruno,Liepaja,Bronze (AM Segment),2182.1099700927734,82.0,20.382892706490885,8.156274717925752,12.226617988565133
154815,az,Medine,Sumqayit,Missing AM Segment Trait,2181.472137451172,167.0,0.45280621550653866,-2.958063917515512,3.4108701330220508
62429,gh,Island Afro Caribbean Smokehouse,Accra,Missing AM Segment Trait,2180.361587524414,110.0,13.638705007622635,6.9873754934637615,6.651329514158873
62187,gh,Mercys Eatery,Accra,Missing AM Segment Trait,2177.5641021728516,257.0,12.20207268027634,6.9873754934637615,5.214697186812578
173538,ua,Essco Coffee Space,Chernivtsi,Missing AM Segment Trait,2175.5111236572266,126.0,6.442227462377037,2.3596736654725854,4.082553796904452
42490,ke,RocoMamas Sarit Centre,Nairobi,Platinum (AM Segment),2174.6035079956055,115.0,6.018685529663405,-0.20573426782701867,6.224419797490424
67633,pl,Kalejdoskop - Ukraińskie Dania,Krakow,Bronze (AM Segment),2173.552864074707,77.0,4.45411202534592,-1.4585502706946094,5.91266229604053
117775,ua,Don Vito,Dnipro,Missing AM Segment Trait,2172.444034576416,98.0,8.360107717990907,2.3596736654725854,6.0004340525183215
23064,ua,Ресторан Patio,Kyiv,Bronze (AM Segment),2171.1373443603516,74.0,13.426350884216191,2.3596736654725854,11.066677218743607
183603,ro,Pizza Square,Cluj-Napoca,Missing AM Segment Trait,2168.011444091797,81.0,0.6865186441764048,-0.9512177725905627,1.6377364167669675
74840,gh,Chillycious,Accra,Missing AM Segment Trait,2166.508529663086,233.0,9.119999254424625,6.9873754934637615,2.132623760960864
138058,ro,Florăria Noora's Flowershop,Bucharest,Missing AM Segment Trait,2161.1858100891113,39.0,17.988523467407553,-0.9512177725905627,18.939741239998117
9582,pl,Tokyo Sushi - Nowy Świat,Warsaw,Silver (AM Segment),2158.9755630493164,49.0,9.809311170074187,-1.4585502706946094,11.267861440768796
52337,ua,MANANA cafe,Dnipro,Silver (AM Segment),2157.8355102539062,90.0,11.026998108303346,2.3596736654725854,8.667324442830761
110773,ro,Aha Pizza Delivery,Brasov,Missing AM Segment Trait,2157.2644367218018,0.0,11.477229335828817,-0.9512177725905627,12.428447108419379
107744,gh,Gob3 Boutique,Accra,Missing AM Segment Trait,2156.1145935058594,324.0,16.049198639101586,6.9873754934637615,9.061823145637824
90925,sk,Lujza Woodfire Kitchen,Poprad,Missing AM Segment Trait,2155.0499877929688,0.0,7.888462667770919,2.462739688031615,5.425722979739304
180383,sk,Kebab Zlate piesky,Bratislava,Missing AM Segment Trait,2154.630012512207,107.0,10.888340518795497,2.462739688031615,8.425600830763882
98631,gh,Quality RX Pharmacy,Accra,Missing AM Segment Trait,2154.0928497314453,327.0,7.716346666557674,6.9873754934637615,0.7289711730939121
76271,ro,Restaurant Xanadu,Bucharest,Bronze (AM Segment),2153.623664855957,0.0,12.726374226312315,-0.9512177725905627,13.677591998902876
184650,ua,Vasha Shava,Kyiv,Missing AM Segment Trait,2148.944381713867,180.0,14.415102235219093,2.3596736654725854,12.055428569746507
180626,ro,La Vie En Rose,Bucharest,Missing AM Segment Trait,2148.526435852051,39.0,16.729327499038863,-0.9512177725905627,17.680545271629427
127292,ke,Mayura Restaurant Junction Mall,Nairobi,Missing AM Segment Trait,2148.433303833008,118.0,6.7486089505856635,-0.20573426782701867,6.954343218412682
183654,bg,Zenith,Sofia,Missing AM Segment Trait,2138.740036010742,88.0,-22.739179859329113,-26.060437989939818,3.3212581306107047
74033,ua,Хліб і М'ясо,Vinnytsia,Bronze (AM Segment),2135.620574951172,104.0,18.634523951230932,2.3596736654725854,16.274850285758347
151962,ro,Pizzeria Roma,Hunedoara,Missing AM Segment Trait,2134.758316040039,0.0,10.666448309045775,-0.9512177725905627,11.617666081636337
185560,ua,Шашлик від СІМЕЙНА ШАУРМА,Kyiv,Missing AM Segment Trait,2129.5533142089844,189.0,11.23146757372469,2.3596736654725854,8.871793908252105
135594,gh,Ekoso Fast Food,Accra,Missing AM Segment Trait,2128.540428161621,179.0,7.690540269640155,6.9873754934637615,0.7031647761763935
17060,az,Saracli,Baku,Silver (AM Segment),2125.768928527832,161.0,3.5563886103871143,-2.958063917515512,6.514452527902627
171839,ro,Massari Pizza Napoletana,Bucharest,Missing AM Segment Trait,2125.367790222168,65.0,3.5827387956897554,-0.9512177725905627,4.533956568280318
8796,ua,Софра Смак Криму Кловський узвіз,Kyiv,Silver (AM Segment),2125.2100372314453,109.0,14.49897063612415,2.3596736654725854,12.139296970651564
109788,ua,Біга піца,Poltava,Missing AM Segment Trait,2122.699966430664,176.0,6.810967758504644,2.3596736654725854,4.451294093032058
143284,ee,Barrel Snäkid ja Õllepood,Tallinn,Missing AM Segment Trait,2122.3899841308594,67.0,6.262608789661877,6.206551099277772,0.05605769038410546
106424,ua,Mis Li пл. Калічанська,Vinnytsia,Missing AM Segment Trait,2116.690948486328,158.0,8.981649000171267,2.3596736654725854,6.621975334698681
97641,gh,Moninak Restaurant,Accra,Missing AM Segment Trait,2116.1469116210938,228.0,14.282308696983824,6.9873754934637615,7.2949332035200625
87326,gh,Foodlux,Accra,Missing AM Segment Trait,2115.4692993164062,170.0,11.997712486427739,6.9873754934637615,5.010336992963977
96860,ua,Золотий чебурек,Kyiv,Missing AM Segment Trait,2114.4288482666016,102.0,11.729466923392435,2.3596736654725854,9.369793257919849
141806,ua,HYGGE,Kyiv,Missing AM Segment Trait,2114.406936645508,79.0,11.736508416097715,2.3596736654725854,9.376834750625129
129899,pl,Rękodzieło Smaku,Warsaw,Missing AM Segment Trait,2113.997413635254,95.0,11.151027111743472,-1.4585502706946094,12.609577382438081
47643,gh,Asmaph Catering Services,Accra,Missing AM Segment Trait,2112.9495544433594,283.0,11.270874655392639,6.9873754934637615,4.283499161928877
157613,ro,Meniul Zilei Happy Food,Bucharest,Missing AM Segment Trait,2111.299690246582,82.0,1.621988685161416,-0.9512177725905627,2.573206457751979
127356,pl,Banh Mi Viet Nam - Wynalazek,Warsaw,Missing AM Segment Trait,2110.2258529663086,90.0,13.124109103661864,-1.4585502706946094,14.582659374356473
151223,ua,Sushi Nice Gatne,Kyiv,Missing AM Segment Trait,2107.290397644043,72.0,10.434020159252652,2.3596736654725854,8.074346493780066
85603,ro,Sabatini Pizza & Restaurant Tei,Bucharest,Missing AM Segment Trait,2106.4164657592773,0.0,12.353573698503977,-0.9512177725905627,13.30479147109454
187034,ro,Slicezilla,Bucharest,Missing AM Segment Trait,2105.221221923828,97.0,1.6250206018438957,-0.9512177725905627,2.5762383744344586
187713,lt,Baras Arizona (Laukininkų str.),Klaipeda,Missing AM Segment Trait,2101.279983520508,86.0,11.140032311499821,4.9971170150676265,6.142915296432195
178245,mt,Sabai Jai Thai bistro Marsascala,Valletta,Missing AM Segment Trait,2098.8400344848633,46.0,14.229619119957984,8.63787374378787,5.591745376170115
188700,sk,Casa Mia,Bratislava,Missing AM Segment Trait,2097.510009765625,113.0,7.4324480718424155,2.462739688031615,4.969708383810801
185536,ua,GIANNIVINO,Kyiv,Missing AM Segment Trait,2097.4359588623047,62.0,6.323812621899895,2.3596736654725854,3.96413895642731
118079,ro,HUG,Bucharest,Missing AM Segment Trait,2094.565574645996,102.0,20.45414955933075,-0.9512177725905627,21.405367331921315
174451,ro,Restaurant Jaratic,Bucharest,Missing AM Segment Trait,2093.7342071533203,57.0,4.130677518255753,-0.9512177725905627,5.081895290846316
175502,pl,SOLE! Powiśle Pizza,Warsaw,Missing AM Segment Trait,2087.7789001464844,70.0,5.417587137497228,-1.4585502706946094,6.876137408191838
3825,pl,Kwiaty Polskie Kwiaciarnia,Warsaw,Bronze (AM Segment),2082.447124481201,43.0,16.678811694982382,-1.4585502706946094,18.13736196567699
81369,pl,Cafe Heritage House,Warsaw,Missing AM Segment Trait,2080.291000366211,65.0,11.697918150996738,-1.4585502706946094,13.156468421691347
91716,az,Levengi Doner,Baku,Missing AM Segment Trait,2079.5802612304688,182.0,2.2956689450288907,-2.958063917515512,5.253732862544403
144771,az,Plovustu,Baku,Missing AM Segment Trait,2079.540184020996,240.0,4.081803560142393,-2.958063917515512,7.039867477657905
68055,ke,Bhagwanji Food Pramuk Swami Avenue,Nairobi,Gold (AM Segment),2078.6228561401367,238.0,16.29070191438035,-0.20573426782701867,16.49643618220737
143249,ro,Ruah Specialty Coffee,Bucharest,Missing AM Segment Trait,2078.0338592529297,109.0,6.525966339593709,-0.9512177725905627,7.477184112184272
152065,ua,Sushi Story проспект Лесі Українки,Dnipro,Missing AM Segment Trait,2077.9735412597656,108.0,6.490865046323938,2.3596736654725854,4.1311913808513525
27065,pl,Europejsko-Kaukaska Kuchnia Nowa Era,Warsaw,Bronze (AM Segment),2072.90771484375,77.0,7.857996200664733,-1.4585502706946094,9.316546471359342
182162,sk,Balkan street food,Bratislava,Missing AM Segment Trait,2072.7200241088867,109.0,9.822039090924903,2.462739688031615,7.3592994028932885
107949,az,Liman Teracce,Baku,Missing AM Segment Trait,2071.3890991210938,138.0,7.90159763231467,-2.958063917515512,10.859661549830182
92445,gh,Chungdam Restaurant,Accra,Missing AM Segment Trait,2070.3541564941406,72.0,20.32517587168242,6.9873754934637615,13.337800378218656
64082,ua,Укуси Рибу | Суші WOK Бургери,Kyiv,Bronze (AM Segment),2068.827362060547,93.0,21.32517378511575,2.3596736654725854,18.965500119643167
189918,lt,Casa De Locos (Kepėjų str.),Klaipeda,Missing AM Segment Trait,2068.3900146484375,53.0,11.580749654041952,4.9971170150676265,6.583632638974326
3941,pl,Namaste India,Warsaw,Silver (AM Segment),2067.077651977539,66.0,10.242264691257237,-1.4585502706946094,11.700814961951846
176430,gh,Chibest Restaurant,Accra,Missing AM Segment Trait,2064.5304107666016,331.0,12.048145001667208,6.9873754934637615,5.060769508203447
44845,lv,Floimpex Ziedu Bāze,Riga,Missing AM Segment Trait,2063.3699951171875,41.0,17.258754012645117,8.156274717925752,9.102479294719364
124062,ua,Megobari Русанівська Набережна,Kyiv,Missing AM Segment Trait,2062.36181640625,56.0,19.780422744350535,2.3596736654725854,17.42074907887795
85017,ua,Ресторан MARANI,Lviv,Missing AM Segment Trait,2062.3441314697266,82.0,10.159882947179106,2.3596736654725854,7.800209281706521
3035,pl,Hamburger z Karaibów - Puławska,Warsaw,Silver (AM Segment),2061.3014221191406,68.0,13.203308483749101,-1.4585502706946094,14.66185875444371
183934,bg,Restobar Nagai,Sofia,Missing AM Segment Trait,2058.9000091552734,51.0,-17.441336741211064,-26.060437989939818,8.619101248728754
142590,ro,La 2Frati Fastfood,Bucharest,Missing AM Segment Trait,2056.636962890625,95.0,2.850284457489537,-0.9512177725905627,3.8015022300801
61585,gh,Grill N Bake Restaurant,Accra,Missing AM Segment Trait,2056.006317138672,257.0,11.663151874283402,6.9873754934637615,4.675776380819641
163572,bg,Pizza Mandarin,Sofia,Missing AM Segment Trait,2053.999969482422,126.0,-24.256585879920518,-26.060437989939818,1.8038521100192995
17852,az,Sushi House Merkez,Baku,Silver (AM Segment),2052.5470428466797,98.0,16.428724097925713,-2.958063917515512,19.386788015441226
90083,az,Inci Sofrasi,Baku,Missing AM Segment Trait,2052.05606842041,188.0,8.765040218135532,-2.958063917515512,11.723104135651043
113339,ua,Burger House,Kharkiv,Missing AM Segment Trait,2051.9612426757812,131.0,5.277797255451201,2.3596736654725854,2.9181235899786158
186173,gh,The Kenkey Station - East Legon,Accra,Missing AM Segment Trait,2051.6387634277344,288.0,12.248544968525735,6.9873754934637615,5.2611694750619735
118503,gh,Akwaaba Chicken & Shawarma,Accra,Missing AM Segment Trait,2049.9713745117188,242.0,12.359661561734008,6.9873754934637615,5.372286068270246
84412,pl,Annam,Warsaw,Missing AM Segment Trait,2049.2500915527344,121.0,12.447775973049044,-1.4585502706946094,13.906326243743653
97923,ua,Суші-бар на Цитадельній,Kyiv,Missing AM Segment Trait,2048.8758392333984,45.0,10.549048856978553,2.3596736654725854,8.189375191505967
185066,sk,Kvetinárstvo Flowery Nivy,Bratislava,Missing AM Segment Trait,2047.9099960327148,43.0,3.235534337250801,2.462739688031615,0.7727946492191862
53779,az,Bandidos Mexican Grill and Coffee,Baku,Silver (AM Segment),2045.9974670410156,158.0,0.7296906133123479,-2.958063917515512,3.68775453082786
43376,ua,Кафе e.Da Барикадна,Dnipro,Silver (AM Segment),2044.7371063232422,198.0,14.452059082373959,2.3596736654725854,12.092385416901372
130759,gh,Miner's Wife Food Court,Accra,Missing AM Segment Trait,2044.6876983642578,240.0,15.949885240484612,6.9873754934637615,8.96250974702085
101459,gh,Rab's Kitchen,Accra,Missing AM Segment Trait,2044.341293334961,219.0,16.039673852752085,6.9873754934637615,9.052298359288322
30147,ua,Піцерія Pizzazza / Піцаца,Kyiv,Bronze (AM Segment),2042.8785858154297,125.0,14.711162945983567,2.3596736654725854,12.351489280510982
189803,cz,Gruzínská restaurace LOTEBI,Brno,Missing AM Segment Trait,2041.7413787841797,49.0,2.7675719335787843,-0.7075057003695413,3.4750776339483256
130210,ro,Pasta bella,Bucharest,Missing AM Segment Trait,2036.4181365966797,88.0,14.860979388087696,-0.9512177725905627,15.812197160678258
68029,gh,Danags Restaurant,Accra,Missing AM Segment Trait,2034.6767272949219,165.0,17.745938991113356,6.9873754934637615,10.758563497649593
127261,ro,kooki,Bucharest,Missing AM Segment Trait,2031.9533767700195,92.0,20.75716739395451,-0.9512177725905627,21.708385166545074
180687,cy,Lartecono Davinci Limassol,Limassol,Missing AM Segment Trait,2030.9399948120117,109.0,1.310798524550962,-0.8821742371572978,2.1929727617082597
146943,mt,Salsa e Samba Convenience Shop,Valletta,Missing AM Segment Trait,2022.1499938964844,78.0,10.001885597799312,8.63787374378787,1.3640118540114425
55431,pl,Nazo Sushi - Żoliborz,Warsaw,Bronze (AM Segment),2021.233169555664,0.0,2.5115522215370105,-1.4585502706946094,3.9701024922316197
144915,az,Hatay Pide Lahmacun,Baku,Missing AM Segment Trait,2020.267219543457,111.0,2.5534281480113714,-2.958063917515512,5.511492065526884
98839,cz,Flowers go Home,Prague,Bronze (AM Segment),2018.8718357086182,40.0,9.17565368134565,-0.7075057003695413,9.883159381715192
115504,ua,ESSEїсти,Kyiv,Missing AM Segment Trait,2014.8542175292969,98.0,17.27968620222277,2.3596736654725854,14.920012536750185
159500,pl,GRILL PAPPA,Warsaw,Missing AM Segment Trait,2014.435848236084,60.0,16.194860333804574,-1.4585502706946094,17.653410604499182
96333,ua,Corassini,Ivano-Frankivsk,Missing AM Segment Trait,2014.1734313964844,94.0,18.81482059550062,2.3596736654725854,16.455146930028036
193115,cz,Mango Restaurant,Prague,Missing AM Segment Trait,2011.9308624267578,102.0,1.8267668186017492,-0.7075057003695413,2.5342725189712905
82794,ua,YOKAI,Kharkiv,Missing AM Segment Trait,2010.9167022705078,115.0,13.606563366886025,2.3596736654725854,11.24688970141344
48142,pl,Syryjka,Warsaw,Silver (AM Segment),2008.5657653808594,103.0,11.291700314892047,-1.4585502706946094,12.750250585586656
36192,gh,Maewaakye Foods,Accra,Missing AM Segment Trait,2007.5773315429688,256.0,9.622237300289337,6.9873754934637615,2.634861806825575
76479,ua,Chili Pizza Келецька,Vinnytsia,Missing AM Segment Trait,2004.0935134887695,106.0,14.34041974825353,2.3596736654725854,11.980746082780943
191995,ro,MaPa Asian Fusion Filipino Cuisine Baneasa,Bucharest,Missing AM Segment Trait,2003.6300048828125,70.0,10.29276089366486,-0.9512177725905627,11.243978666255423
190210,ua,Саме Тут,Chernivtsi,Missing AM Segment Trait,2001.85107421875,173.0,4.066478754767812,2.3596736654725854,1.7068050892952265
29373,gh,Waakye Phobia - Labone,Accra,Missing AM Segment Trait,2000.6544189453125,306.0,11.893180038791629,6.9873754934637615,4.905804545327867
80110,sk,Reštaurácia Rančík  - delivery by merchant,Bratislava,Missing AM Segment Trait,1997.439956665039,0.0,12.380461555003286,2.462739688031615,9.917721866971672
79929,ke,Izzi Brunch & Cake,Nairobi,Missing AM Segment Trait,1995.4121551513672,103.0,18.173849396699953,-0.20573426782701867,18.379583664526972
178312,az,Adana Lahmacun by Adana Manqal,Baku,Missing AM Segment Trait,1995.0940780639648,167.0,1.4804298324072953,-2.958063917515512,4.438493749922808
65973,gh,Covenant Hotel Kitchen,Accra,Missing AM Segment Trait,1994.8099822998047,233.0,10.019288468510895,6.9873754934637615,3.031912975047134
7336,gh,Urban Taste Restaurant,Accra,Missing AM Segment Trait,1993.63427734375,185.0,18.509910017400355,6.9873754934637615,11.522534523936592
183845,mt,PIZZA & CO No Limits,Gozo,Missing AM Segment Trait,1993.0199851989746,76.0,19.892159175782993,8.63787374378787,11.254285431995124
15401,pl,No Bones Vegan Food - Bracka,Krakow,Missing AM Segment Trait,1991.2095031738281,88.0,-0.5881602738747989,-1.4585502706946094,0.8703899968198106
52441,ke,Nazir Pan House Limited,Nairobi,Silver (AM Segment),1990.2241668701172,122.0,9.603689996462583,-0.20573426782701867,9.809424264289602
93033,sk,UNI Asian food & Sushi - rozvoz prevádzkou,Bratislava,Missing AM Segment Trait,1990.1599731445312,0.0,7.754334232655471,2.462739688031615,5.291594544623856
130762,ua,GTB - Grand Theft Bar,Vinnytsia,Missing AM Segment Trait,1990.1053009033203,119.0,17.114910835000256,2.3596736654725854,14.755237169527671
74479,pl,Beefy,Warsaw,Bronze (AM Segment),1988.4019584655762,66.0,12.733732207974704,-1.4585502706946094,14.192282478669313
35832,ua,Мега булка,Lviv,Gold (AM Segment),1987.4953308105469,129.0,10.966106673934396,2.3596736654725854,8.60643300846181
118000,ro,Pizzeria Bella Italia - Winmarkt Brăila,Braila,Bronze (AM Segment),1987.4505767822266,83.0,0.5423225662301848,-0.9512177725905627,1.4935403388207475
184560,cz,Habanero Mexican Grill Plaza,Plzen,Missing AM Segment Trait,1986.5250511169434,98.0,5.3274486512961765,-0.7075057003695413,6.034954351665718
130393,ro,Restaurant & Pizza Hot,Sibiu,Missing AM Segment Trait,1985.4850311279297,102.0,-0.7093214423177266,-0.9512177725905627,0.24189633027283608
129159,gh,De Supremo Kitchen - Dome,Accra,Missing AM Segment Trait,1981.143295288086,134.0,9.352115277058271,6.9873754934637615,2.3647397835945094
179718,sk,Bageta Prievidza,Prievidza,Missing AM Segment Trait,1980.669994354248,127.0,2.6381141251036855,2.462739688031615,0.17537443707207068
127511,pl,"Pracownia kwiatów i balonów ""Miłość"" Alla Kara",Warsaw,Missing AM Segment Trait,1979.9305953979492,39.0,4.028712074467597,-1.4585502706946094,5.487262345162207
125009,az,Sushi by Fereh Hezi Aslanov,Baku,Missing AM Segment Trait,1978.3024597167969,71.0,7.090041793665609,-2.958063917515512,10.04810571118112
34510,pl,La Pizza Napoletana 2.0,Warsaw,Silver (AM Segment),1977.7063369750977,63.0,13.815698942132306,-1.4585502706946094,15.274249212826915
180531,sk,Pizzoška,Bratislava,Missing AM Segment Trait,1976.400001525879,67.0,10.671665817794873,2.462739688031615,8.208926129763258
74987,lv,Foodstacija.lv,Jelgava,Bronze (AM Segment),1976.3499908447266,36.0,17.11425928633029,8.156274717925752,8.95798456840454
139054,ro,Gelateria Gioelia Baneasa,Bucharest,Missing AM Segment Trait,1973.3702774047852,58.0,12.855831363990855,-0.9512177725905627,13.807049136581417
10113,pl,Pho 1 - Pho Viet,Warsaw,Bronze (AM Segment),1972.4722900390625,106.0,10.922791572944025,-1.4585502706946094,12.381341843638634
25260,az,Bahar Lahmajun,Baku,Gold (AM Segment),1970.6530227661133,147.0,0.6530262766393811,-2.958063917515512,3.611090194154893
